image_name,marker_id,x,y,z,ransac_threshold,filter_type,is_global_position,marker_count,total_images_processed,successful_images,ransac_population,is_ransac_excluded
,-1,1.3348341058218278,16.75615150543803,1.5091667422717645,0.2,WEIGHTED_MEDIAN,true,27,6,6,23,null
1762130695224.matphoto,31,1.452787619170034,16.73896571770723,1.5069013755762704,,,false,1,,6,,false
1762130695224.matphoto,36,1.4589183189229304,16.715605040421742,1.5114747705864195,,,false,1,,6,,false
1762130695224.matphoto,3,1.4436596074334567,16.753217691382883,1.4770874634100926,,,false,1,,6,,false
1762130695224.matphoto,24,1.4139696910341195,16.71702881475863,1.497628501750811,,,false,1,,6,,false
1762130695224.matphoto,18,1.4228472443918943,16.75615150543803,1.4747937049496842,,,false,1,,6,,false
1762130695224.matphoto,20,1.4910653759897379,16.68082830758453,1.487435225386947,,,false,1,,6,,false
1762130695224.matphoto,30,-2.1107012597217487,16.53982418499142,1.7653302260368264,,,false,1,,6,,true
1762130700228.matphoto,31,1.4331228190669694,16.700385260553087,1.502491547877173,,,false,1,,6,,false
1762130700228.matphoto,3,1.4352801423481496,16.724556315802207,1.4779106074158859,,,false,1,,6,,false
1762130700228.matphoto,24,1.4050673535672256,16.67760763048655,1.5010095664546994,,,false,1,,6,,false
1762130700228.matphoto,30,3.184875005235793,16.470126215999283,1.1372830269909298,,,false,1,,6,,true
1762130700228.matphoto,12,1.3348341058218278,16.82053326410866,1.4790365466780173,,,false,1,,6,,false
1762130700228.matphoto,2,4.4653327368869515,16.28562717691696,0.12216536411931278,,,false,1,,6,,true
1762130705248.matphoto,36,1.4642607881614433,16.747719966487388,1.5091667422717645,,,false,1,,6,,false
1762130705248.matphoto,18,1.4540975762637496,16.748183167822923,1.5199029373967676,,,false,1,,6,,false
1762130705248.matphoto,20,1.4923641568212624,16.72485703308563,1.4963934387546374,,,false,1,,6,,false
1762130705248.matphoto,35,1.4050063851973416,16.78659646287856,1.4788046511129804,,,false,1,,6,,false
1762130705248.matphoto,30,2.446014828298809,16.776168404464517,2.754700195548504,,,false,1,,6,,true
1762130880687.matphoto,32,1.2851392113067448,16.766814468933408,1.5167211952846111,,,false,1,,6,,false
1762130880687.matphoto,5,1.295151564946532,16.754013469348497,1.5107525311106804,,,false,1,,6,,false
1762130880687.matphoto,1,1.2824186791873986,16.787168099672684,1.5021215505295251,,,false,1,,6,,false
1762130885688.matphoto,38,1.2859414569920151,16.80366812715664,1.4466223459099,,,false,1,,6,,false
1762130885688.matphoto,8,1.2804196754984036,16.836993159616508,1.5102252410789139,,,false,1,,6,,false
1762130885688.matphoto,29,1.3218172094929936,16.866563680832527,1.514249955093814,,,false,1,,6,,false
1762130890718.matphoto,38,1.3483133670386915,16.903764959956717,1.5082688084142764,,,false,1,,6,,false
1762130890718.matphoto,8,1.3145944132580485,16.898602214372573,1.510211724803284,,,false,1,,6,,false
1762130890718.matphoto,29,1.3524191371858472,16.927347016196258,1.5164500115217867,,,false,1,,6,,false
